CustomerID,Recency,Frequency,Monetary
17880.0,365,26,458.92
17881.0,304,8,133.35000000000002
17883.0,3,145,671.77
17884.0,4,117,717.45
17885.0,12,64,190.19
17886.0,32,109,899.61
17887.0,129,10,111.35
17888.0,21,67,726.05
17889.0,212,21,203.87
17890.0,323,94,602.09
17891.0,162,34,203.85999999999999
17892.0,56,28,244.1
17893.0,225,16,112.25
17894.0,72,193,1119.81
17895.0,44,16,98.0
17896.0,23,2,256.32
17897.0,173,114,566.6
17898.0,85,28,152.06
17899.0,159,32,155.8
17900.0,190,6,112.19999999999999
17901.0,29,19,110.38
17904.0,21,38,191.67
17905.0,71,34,800.24
17906.0,247,12,72.9
17908.0,374,58,243.28
17911.0,9,39,366.23
17912.0,310,38,311.01
17913.0,59,59,411.6
17914.0,4,80,336.43
17917.0,45,94,341.28
17919.0,88,23,1304.04
17920.0,4,696,4204.1
17921.0,64,145,826.52
17923.0,282,1,207.50000000000003
17924.0,12,31,2962.5
17925.0,373,1,244.08
17926.0,133,21,397.29
17928.0,45,23,212.54
17929.0,11,5,843.0
17930.0,36,39,1740.48
17931.0,134,65,408.36
17932.0,29,90,1331.57
17934.0,52,21,704.25
17935.0,138,29,145.79
17936.0,5,77,389.84
17937.0,9,43,4301.22
17939.0,160,12,99.14
17940.0,49,18,2238.58
17941.0,131,2,304.56
17942.0,8,2,77.50000000000001
17946.0,233,20,149.57999999999998
17947.0,37,9,176.68
17948.0,147,1,358.56000000000006
17949.0,1,70,58510.48
17950.0,72,71,482.2
17951.0,40,20,1008.5400000000001
17954.0,5,485,2332.72
17955.0,199,19,557.3
17956.0,249,1,12.75
17957.0,66,31,111.68
17958.0,117,7,508.4599999999999
17960.0,171,26,73.78
17961.0,21,249,1296.44
17962.0,142,35,102.83
17964.0,32,104,471.7
17965.0,38,329,2622.57
17966.0,38,68,1098.43
17967.0,372,48,123.07
17968.0,374,85,277.35
17969.0,166,14,228.2
17970.0,211,31,582.59
17972.0,242,31,136.04
17973.0,52,15,337.04
17974.0,25,179,740.79
17975.0,15,296,4488.81
17976.0,372,65,353.19
17977.0,29,21,288.14
17978.0,365,12,300.91999999999996
17979.0,36,146,757.71
17980.0,166,30,811.45
17984.0,145,48,152.68
17985.0,22,23,634.95
17986.0,56,1,20.8
17987.0,185,13,198.57
17988.0,12,38,201.12
17990.0,237,29,630.84
17991.0,225,5,93.35
17994.0,122,81,678.49
17995.0,282,2,76.1
17997.0,74,166,1970.6699999999998
17999.0,37,93,382.06
18001.0,12,58,417.23
18004.0,362,40,169.47
18005.0,4,60,249.72
18006.0,23,22,444.68
18008.0,70,30,2116.19
18009.0,235,32,257.34
18010.0,257,14,174.8
18011.0,373,28,102.78999999999999
18013.0,155,31,187.29
18014.0,28,32,166.42
18015.0,4,46,120.03
18016.0,32,123,1483.56
18017.0,81,3,523.0
18018.0,108,29,122.14
18019.0,52,5,38.45
18022.0,36,191,668.11
18024.0,153,21,389.78
18027.0,99,21,115.31
18030.0,4,9,230.64999999999998
18032.0,334,5,73.5
18033.0,65,34,97.97
18034.0,22,112,422.88
18035.0,36,53,730.4
18036.0,32,96,405.62
18037.0,154,19,70.02
18040.0,19,19,357.20000000000005
18041.0,12,472,4183.39
18042.0,54,7,165.04999999999998
18043.0,25,121,559.51
18044.0,4,127,2088.6
18045.0,45,47,189.4
18048.0,203,7,172.29000000000002
18050.0,359,5,74.4
18053.0,71,20,300.02
18055.0,7,360,6784.1900000000005
18056.0,288,19,363.65
18058.0,10,3,170.16
18059.0,23,18,306.46
18061.0,22,46,2119.41
18062.0,173,27,720.52
18064.0,133,7,814.0
18065.0,6,137,2392.83
18066.0,75,10,318.0
18067.0,40,37,396.33
18068.0,289,1,101.69999999999999
18069.0,26,470,2036.67
18071.0,258,25,453.0
18072.0,186,18,247.44
18073.0,114,73,3877.5200000000004
18074.0,374,13,489.6
18075.0,23,142,2611.75
18077.0,8,227,2633.0099999999998
18078.0,217,29,336.13
18079.0,45,127,3651.97
18080.0,19,2,1231.5
18081.0,36,17,343.45
18082.0,26,73,703.37
18084.0,16,1,90.47999999999999
18085.0,330,29,689.95
18086.0,274,7,101.34
18087.0,98,2,4055.7199999999993
18088.0,61,39,167.67000000000002
18092.0,2,89,9068.26
18093.0,93,36,2106.52
18094.0,82,70,3017.3
18095.0,313,21,580.0500000000001
18096.0,12,213,911.15
18097.0,8,108,2697.8
18099.0,127,19,168.31
18101.0,11,41,223.65
18102.0,1,431,259657.3
18104.0,37,38,754.64
18105.0,38,18,113.48000000000002
18106.0,330,39,430.7
18108.0,254,17,271.0
18109.0,2,444,8052.97
18110.0,20,46,236.3
18112.0,12,26,352.69
18113.0,369,1,76.32000000000001
18114.0,290,28,220.1
18116.0,68,378,1418.03
18117.0,26,74,320.72
18118.0,11,1279,5653.82
18119.0,368,30,181.12
18120.0,214,17,111.15
18121.0,149,32,673.1
18122.0,8,364,1826.21
18123.0,24,36,589.4399999999999
18125.0,30,196,1142.99
18126.0,61,56,206.82999999999998
18127.0,19,47,348.73
18129.0,243,14,112.55000000000001
18130.0,15,70,1059.39
18133.0,212,1,931.4999999999999
18135.0,29,20,681.9100000000001
18136.0,63,38,784.33
18138.0,295,8,152.65
18139.0,18,159,8438.34
18142.0,157,15,1019.52
18143.0,117,61,1000.16
18144.0,8,43,2888.75
18145.0,13,221,2861.55
18146.0,141,10,160.35000000000002
18147.0,46,7,179.33999999999997
18149.0,51,16,612.0799999999999
18150.0,32,37,566.58
18151.0,135,38,653.35
18154.0,3,21,399.19
18155.0,75,25,371.62
18156.0,13,140,734.94
18158.0,9,34,453.4
18159.0,301,23,530.15
18160.0,57,39,638.0600000000001
18161.0,15,80,1618.69
18164.0,37,24,399.65000000000003
18165.0,177,10,302.46000000000004
18167.0,23,37,1384.8600000000001
18168.0,176,131,1169.94
18169.0,61,9,202.65
18170.0,33,38,980.31
18171.0,59,54,1231.31
18172.0,15,189,7561.68
18173.0,87,31,2106.84
18174.0,7,1,104.0
18176.0,358,30,476.35
18177.0,31,74,1341.42
18178.0,129,97,1590.81
18179.0,9,90,1793.17
18180.0,5,119,1843.75
18181.0,24,44,382.8
18183.0,227,37,632.07
18184.0,15,1,49.8
18185.0,249,17,304.25
18188.0,15,71,2001.04
18189.0,78,68,1090.24
18190.0,192,15,284.46000000000004
18191.0,262,7,207.79999999999998
18192.0,72,45,957.97
18193.0,165,16,243.76
18194.0,82,7,973.8399999999999
18196.0,95,141,689.13
18198.0,4,159,5425.56
18200.0,106,32,163.8
18202.0,200,68,1396.99
18203.0,157,19,160.42000000000002
18204.0,71,200,1993.7
18205.0,36,32,517.36
18209.0,29,8,139.10000000000002
18210.0,2,134,2621.38
18211.0,26,42,600.07
18212.0,326,43,248.42
18213.0,237,15,232.48000000000002
18215.0,89,13,299.34000000000003
18216.0,31,26,481.75
18217.0,29,31,621.75
18218.0,211,21,662.08
18219.0,3,114,2069.77
18220.0,227,2,305.28000000000003
18221.0,22,64,1041.61
18222.0,93,19,443.0
18223.0,5,272,6484.54
18224.0,264,10,158.95000000000002
18225.0,3,271,5509.12
18226.0,44,242,5228.05
18227.0,218,5,93.75
18228.0,57,30,779.9
18229.0,12,164,7276.900000000001
18230.0,9,86,2810.2000000000003
18231.0,192,124,2083.27
18232.0,82,37,592.97
18233.0,326,1,440.0
18235.0,72,104,1796.48
18236.0,30,49,882.24
18237.0,3,61,987.1
18239.0,219,88,1561.6100000000001
18240.0,46,6,422.58
18241.0,10,104,2073.09
18242.0,72,78,2232.4900000000002
18245.0,7,175,2567.06
18246.0,24,4,596.1
18248.0,123,47,804.02
18249.0,17,8,95.34
18250.0,310,21,349.27
18251.0,87,16,4314.72
18252.0,51,98,526.67
18255.0,89,6,103.3
18257.0,39,118,2337.63
18259.0,25,42,2338.6000000000004
18260.0,173,134,2643.2000000000003
18261.0,43,21,324.24
18262.0,140,13,149.48
18263.0,26,61,1213.1599999999999
18265.0,72,46,801.51
18268.0,134,1,25.5
18269.0,366,7,168.6
18270.0,38,11,283.15
18272.0,3,166,3078.58
18273.0,2,3,204.0
18274.0,30,11,175.92
18276.0,44,14,335.86
18277.0,58,8,110.38
18278.0,74,9,173.9
18280.0,278,10,180.60000000000002
18281.0,181,7,80.82
18282.0,8,12,178.05
18283.0,4,756,2094.88
18287.0,43,70,1837.28
